,dataset,classifier,method,pop_size,iterations,num_clusters_mean,silhouette_mean,silhouette_std,ch_mean,ch_std,db_mean,db_std,n_seeds
334,cylinder-bands,rf,Meta_WOA,50.0,30.0,6.0,0.07802782269207964,0.012028908277817387,1.3617268085971415,0.0469258733047967,0.8232810032339195,0.014595713676942117,10
335,cylinder-bands,rf,Meta_WOA,50.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
336,cylinder-bands,svm,AffinityPropagation,,,10.0,0.03716679849853856,0.0,1.934257933461145,0.0,1.876222994519713,0.0,10
337,cylinder-bands,svm,EvoCluster_PSO,20.0,30.0,2.6,0.10844252191661677,0.010079526973158913,1.586708944722192,0.012894920238182435,0.7691061066883316,0.0026962113921745194,10
338,cylinder-bands,svm,EvoCluster_PSO,20.0,50.0,2.4,0.11302146740750305,0.010598349263469408,1.587404917785363,0.005841826049833588,0.7686952307271914,0.0007945603551903094,10
339,cylinder-bands,svm,EvoCluster_PSO,50.0,30.0,2.4,0.11254724493608743,0.010291867414609692,1.5844464152219473,0.012304636547145866,0.7694138385906524,0.002603485517206019,10
340,cylinder-bands,svm,EvoCluster_PSO,50.0,50.0,2.6,0.10891674438803238,0.010598349263469406,1.5896674472856078,0.005841826049833611,0.7683874988248705,0.0007945603551903021,10
341,cylinder-bands,svm,Meta_GA,20.0,30.0,10.0,0.12028246850361315,0.0019994975030766123,1.5769628536580422,0.012474142085121416,0.7707479102587552,0.0030299167907257103,10
342,cylinder-bands,svm,Meta_GA,20.0,50.0,10.0,0.11459960644582276,0.009697666958074383,1.583315150471825,0.011819508044412362,0.7695677045418129,0.002540376261905179,10
343,cylinder-bands,svm,Meta_GA,50.0,30.0,10.0,0.11302146740750305,0.010598349263469408,1.5874049177853633,0.005841826049833646,0.7686952307271914,0.0007945603551903138,10
344,cylinder-bands,svm,Meta_GA,50.0,50.0,10.0,0.11917855193670905,0.00649013695282549,1.5840111235349963,0.003577373247047711,0.7691568285806727,0.0004865668600152168,10
345,cylinder-bands,svm,Meta_GWO,20.0,30.0,10.0,0.11570352301272686,0.008194735362683642,1.5762668805948707,0.016480488149731166,0.7711587862198954,0.003734221557119094,10
346,cylinder-bands,svm,Meta_GWO,20.0,50.0,10.0,0.11302146740750305,0.010598349263469406,1.5874049177853633,0.005841826049833613,0.7686952307271914,0.0007945603551903068,10
347,cylinder-bands,svm,Meta_GWO,50.0,30.0,10.0,0.11459960644582276,0.009697666958074388,1.583315150471825,0.01181950804441234,0.7695677045418129,0.002540376261905207,10
348,cylinder-bands,svm,Meta_GWO,50.0,50.0,10.0,0.10686438287829707,0.009913847952317619,1.59079871203573,0.005464527897902082,0.76823363287371,0.0007432431555588786,10
349,cylinder-bands,svm,Meta_PSO,20.0,30.0,10.0,0.11712619042697373,0.008653515937100653,1.5851423882851186,0.004769830996063704,0.7690029626295123,0.000648755813353611,10
350,cylinder-bands,svm,Meta_PSO,20.0,50.0,10.0,0.11712619042697373,0.008653515937100655,1.5851423882851186,0.004769830996063707,0.7690029626295123,0.0006487558133535949,10
351,cylinder-bands,svm,Meta_PSO,50.0,30.0,10.0,0.11917855193670905,0.006490136952825484,1.5840111235349963,0.0035773732470478965,0.7691568285806727,0.00048656686001523954,10
352,cylinder-bands,svm,Meta_PSO,50.0,50.0,10.0,0.11507382891723839,0.009913847952317617,1.5862736530352408,0.005464527897902119,0.7688490966783518,0.0007432431555588829,10
353,cylinder-bands,svm,Meta_WOA,20.0,30.0,10.0,0.11335801187060779,0.014153866595181532,1.552210969815517,0.07141578511258066,0.7775333106917641,0.019295456372223525,10
354,cylinder-bands,svm,Meta_WOA,20.0,50.0,10.0,0.11642728468346333,0.00884508261455264,1.5554579311673105,0.047469043244393945,0.7762352669732977,0.01232624152665309,10
355,cylinder-bands,svm,Meta_WOA,50.0,30.0,10.0,0.1132710066068239,0.011049016371227507,1.5636374657943872,0.050113337507089135,0.7744903193440547,0.012823994300950325,10
356,cylinder-bands,svm,Meta_WOA,50.0,50.0,10.0,0.11737572962629457,0.009075400558648052,1.5613749362941425,0.04879008021286549,0.7747980512463755,0.012660230018620553,10
357,cylinder-bands,xgb,AffinityPropagation,,,5.0,0.045690886545411265,0.0,2.1184867500963622,0.0,2.2710443906724835,2.0934566115783667e-16,10
358,cylinder-bands,xgb,EvoCluster_PSO,20.0,30.0,2.1,0.09382343248638488,0.0068408876134178394,1.4399504506729301,0.015149411405312063,0.7996116484983773,0.004050129215869801,10
359,cylinder-bands,xgb,EvoCluster_PSO,20.0,50.0,2.4,0.08905646656232408,0.010816389785899248,1.4449947239660599,0.012137982488310318,0.798843412344968,0.004709645255138958,10
360,cylinder-bands,xgb,EvoCluster_PSO,50.0,30.0,2.3,0.09117484590675436,0.01007900677337311,1.4483981270546231,0.0037354142797159868,0.7974262417573859,0.0007694578895956538,10
361,cylinder-bands,xgb,EvoCluster_PSO,50.0,50.0,2.5,0.08700174063874451,0.010997097968798787,1.4499447355012076,0.004075671116385104,0.7971076559240012,0.0008395473864650433,10
362,cylinder-bands,xgb,Meta_GA,20.0,30.0,5.0,0.09534795117476422,0.006598258781279271,1.4468515186080384,0.0024454026698310107,0.7977448275907704,0.0005037284318790925,10
363,cylinder-bands,xgb,Meta_GA,20.0,50.0,5.0,0.09051653876305628,0.01128215648753332,1.4477408258462021,0.0032197789016676017,0.7975099696034371,0.0006743149033832728,10
364,cylinder-bands,xgb,Meta_GA,50.0,30.0,5.0,0.09117484590675436,0.01007900677337311,1.4483981270546231,0.003735414279715934,0.7974262417573857,0.0007694578895956932,10
365,cylinder-bands,xgb,Meta_GA,50.0,50.0,5.0,0.09041258656256469,0.009838367530557099,1.444947593087069,0.01228022460645731,0.7983596522111893,0.0032087153225145363,10
366,cylinder-bands,xgb,Meta_GWO,20.0,30.0,5.0,0.0853631057186926,0.013630017814401478,1.441635156853433,0.025213169809424146,0.8003707926651531,0.010070251164536352,10
367,cylinder-bands,xgb,Meta_GWO,20.0,50.0,5.0,0.09021236116400061,0.008038536753266342,1.4338226869611144,0.019379525921664614,0.801319176489292,0.005131068798984624,10
368,cylinder-bands,xgb,Meta_GWO,50.0,30.0,5.0,0.08908829327274943,0.010774911469981741,1.4491714312779154,0.003993325837817184,0.7972669488406935,0.0008225850846906268,10
369,cylinder-bands,xgb,Meta_GWO,50.0,50.0,5.0,0.09382343248638488,0.0068408876134178394,1.4399504506729301,0.015149411405312022,0.7996116484983773,0.004050129215869829,10
370,cylinder-bands,xgb,Meta_PSO,20.0,30.0,5.0,0.09458569183057455,0.006768528671208033,1.4434009846404843,0.011444274731959053,0.7986782380445738,0.003049049965793741,10
371,cylinder-bands,xgb,Meta_PSO,20.0,50.0,5.0,0.09667224446457948,0.0024104756953855907,1.442627680417192,0.010911546481248442,0.7988375309612661,0.0029517030258303166,10
372,cylinder-bands,xgb,Meta_PSO,50.0,30.0,5.0,0.08491518800473957,0.01077491146998174,1.4507180397244999,0.003993325837817071,0.7969483630073089,0.0008225850846906972,10
373,cylinder-bands,xgb,Meta_PSO,50.0,50.0,5.0,0.08908829327274943,0.01077491146998174,1.4491714312779151,0.003993325837817152,0.7972669488406935,0.0008225850846906562,10
374,cylinder-bands,xgb,Meta_WOA,20.0,30.0,5.0,0.08831980516270707,0.017377141130622296,1.4226301753050588,0.04687416341077435,0.8048825282045737,0.013727714691372033,10
375,cylinder-bands,xgb,Meta_WOA,20.0,50.0,5.0,0.09306117314219521,0.0068184534789110605,1.4364999167053762,0.01736605077667756,0.8005450589521808,0.0046448105717122315,10
376,cylinder-bands,xgb,Meta_WOA,50.0,30.0,5.0,0.09249913919656962,0.008725862396866969,1.4441742888637765,0.011897567569245248,0.7985189451278816,0.00313440160955612,10
377,cylinder-bands,xgb,Meta_WOA,50.0,50.0,5.0,0.09249913919656962,0.008725862396866972,1.4441742888637765,0.011897567569245222,0.7985189451278816,0.0031344016095561176,10
378,diabetes,rf,AffinityPropagation,,,9.0,0.12712785493899958,0.0,8.512324486442981,1.4503892858778862e-15,1.1952527370713821,0.0,10
379,diabetes,rf,EvoCluster_PSO,20.0,30.0,2.0,0.3807340598569402,0.03659978786495366,4.347531850420765,0.5696869172973051,0.4546621665320828,0.03914882930323591,10
380,diabetes,rf,EvoCluster_PSO,20.0,50.0,2.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
381,diabetes,rf,EvoCluster_PSO,50.0,30.0,2.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
382,diabetes,rf,EvoCluster_PSO,50.0,50.0,2.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
383,diabetes,rf,Meta_GA,20.0,30.0,9.0,0.3233244502243002,0.10558049816593428,4.1574531942462585,0.653893903985381,0.5177633982493814,0.15208985352997545,10
384,diabetes,rf,Meta_GA,20.0,50.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
385,diabetes,rf,Meta_GA,50.0,30.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
386,diabetes,rf,Meta_GA,50.0,50.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
387,diabetes,rf,Meta_GWO,20.0,30.0,9.0,0.3190713880890899,0.11164509317647131,4.059644695506156,0.8628128376519175,0.49069057549251005,0.09202986288966446,10
388,diabetes,rf,Meta_GWO,20.0,50.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
389,diabetes,rf,Meta_GWO,50.0,30.0,9.0,0.30560563509226923,0.12286299837184515,4.019067998068519,0.672660954859882,0.48829115992638866,0.061813102986085826,10
390,diabetes,rf,Meta_GWO,50.0,50.0,9.0,0.3631303583319966,0.061512727957636286,4.372777737952439,0.326772979634781,0.4564389489930173,0.029919182758350732,10
391,diabetes,rf,Meta_PSO,20.0,30.0,9.0,0.2187451447055336,0.14833307577830585,3.805063559704382,0.6159449062447995,0.5479709818828877,0.09811314945079158,10
392,diabetes,rf,Meta_PSO,20.0,50.0,9.0,0.34619897844972913,0.10023100781291454,4.315118875668675,0.4584112955489719,0.46562501849418964,0.050980220084003415,10
393,diabetes,rf,Meta_PSO,50.0,30.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
394,diabetes,rf,Meta_PSO,50.0,50.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
395,diabetes,rf,Meta_WOA,20.0,30.0,9.0,0.33065343311739914,0.08305289304956635,4.0263300772403365,0.6785655566072442,0.48288350148083825,0.05282246225970408,10
396,diabetes,rf,Meta_WOA,20.0,50.0,9.0,0.35093231325233004,0.06867546705081605,4.1066203233009935,0.7160596978593131,0.4735800161851847,0.051098944130962366,10
397,diabetes,rf,Meta_WOA,50.0,30.0,9.0,0.3684452800026034,0.05030688124603338,4.217451825774693,0.6540240488464885,0.46242382862105746,0.0424622399553175,10
398,diabetes,rf,Meta_WOA,50.0,50.0,9.0,0.39230792901016465,0.0,4.527682671606711,0.0,0.442282219699346,0.0,10
399,diabetes,svm,AffinityPropagation,,,9.0,0.2189460067358727,0.0,9.61624207463073,0.0,1.1659440461257997,0.0,10
400,diabetes,svm,EvoCluster_PSO,20.0,30.0,2.1,0.36114693810684806,0.049635530250752874,4.139418419738603,0.24373988403226604,0.470634565869301,0.02750747438693441,10
401,diabetes,svm,EvoCluster_PSO,20.0,50.0,2.2,0.35808013377962994,0.059333617062822384,4.115841594408744,0.31829635207057266,0.4715089245708569,0.030272439375838393,10
402,diabetes,svm,EvoCluster_PSO,50.0,30.0,2.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
403,diabetes,svm,EvoCluster_PSO,50.0,50.0,2.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
404,diabetes,svm,Meta_GA,20.0,30.0,9.0,0.2694990965394581,0.1424008837347887,3.6668987797453476,0.90359260250634,0.5599095418442804,0.15745733425600256,10
405,diabetes,svm,Meta_GA,20.0,50.0,9.0,0.2832851084520639,0.16270639172667817,3.8433132166289012,0.6079122362245774,0.5194661708860887,0.10472464297716824,10
406,diabetes,svm,Meta_GA,50.0,30.0,9.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
407,diabetes,svm,Meta_GA,50.0,50.0,9.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
408,diabetes,svm,Meta_GWO,20.0,30.0,9.0,0.2892857879043683,0.12305149308416277,3.6054542087109747,0.8158465149352487,0.5183377164487408,0.07292525725230634,10
409,diabetes,svm,Meta_GWO,20.0,50.0,9.0,0.31037711424404807,0.1403083503467546,3.937579772482086,0.5882196704929827,0.4960539256182943,0.07213474407643261,10
410,diabetes,svm,Meta_GWO,50.0,30.0,9.0,0.3143623820190276,0.1346124015262849,3.9457270211098425,0.5795548877034358,0.4906104720489262,0.06413637839009258,10
411,diabetes,svm,Meta_GWO,50.0,50.0,9.0,0.3107393071848058,0.11367795737607428,3.81632065710017,0.7573381141928219,0.5070017518329546,0.08402809798632474,10
412,diabetes,svm,Meta_PSO,20.0,30.0,9.0,0.12140362574667832,0.18690811565230653,3.344570142985961,0.7192564321802614,0.6733947749515635,0.17184142119640425,10
413,diabetes,svm,Meta_PSO,20.0,50.0,9.0,0.22592039572704956,0.14846124745898634,3.6401259110115136,0.9659741063929482,0.5785448133993754,0.1566424703571134,10
414,diabetes,svm,Meta_PSO,50.0,30.0,9.0,0.2943361054312803,0.10778900008440259,3.8222016070031244,0.5126984845836499,0.5078505355391292,0.06003802027794235,10
415,diabetes,svm,Meta_PSO,50.0,50.0,9.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
416,diabetes,svm,Meta_WOA,20.0,30.0,9.0,0.2927437650318917,0.11043279257684768,3.447158852709807,0.9987512421144599,0.5267304728021791,0.08501546585769122,10
417,diabetes,svm,Meta_WOA,20.0,50.0,9.0,0.3117526426720872,0.14104451301535986,3.7593807343413923,0.9954273356889691,0.5106571571646289,0.11387008428103822,10
418,diabetes,svm,Meta_WOA,50.0,30.0,9.0,0.3768430709531048,0.0,4.21649573875533,0.0,0.46193593869515537,0.0,10
419,diabetes,svm,Meta_WOA,50.0,50.0,9.0,0.36114693810684806,0.049635530250752874,4.139418419738603,0.24373988403226604,0.470634565869301,0.02750747438693441,10
420,diabetes,xgb,AffinityPropagation,,,10.0,0.16838290439841008,0.0,9.834213448416834,1.0255800994045674e-15,1.1601448224024966,0.0,10
421,diabetes,xgb,EvoCluster_PSO,20.0,30.0,2.1,0.394373917077979,0.037445534109984954,4.5963696091291055,0.5131402023476577,0.4427156842911103,0.03117076007825957,10
422,diabetes,xgb,EvoCluster_PSO,20.0,50.0,2.1,0.394373917077979,0.03744553410998496,4.5963696091291055,0.5131402023476577,0.4427156842911103,0.031170760078259575,10
423,diabetes,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
424,diabetes,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
425,diabetes,xgb,Meta_GA,20.0,30.0,10.0,0.3844578203703979,0.06880298520443781,4.640974057009265,0.37208855327208695,0.44534379806641794,0.03948158555829566,10
426,diabetes,xgb,Meta_GA,20.0,50.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
427,diabetes,xgb,Meta_GA,50.0,30.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
428,diabetes,xgb,Meta_GA,50.0,50.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
429,diabetes,xgb,Meta_GWO,20.0,30.0,10.0,0.33251202775654604,0.11797012030588018,4.285720840913213,0.6998353582805107,0.47721534761211626,0.07225932142866773,10
430,diabetes,xgb,Meta_GWO,20.0,50.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
431,diabetes,xgb,Meta_GWO,50.0,30.0,10.0,0.3070492588599316,0.12258580443948923,4.125622703534243,0.7408094925615631,0.4891635951733808,0.06963438719648997,10
432,diabetes,xgb,Meta_GWO,50.0,50.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
433,diabetes,xgb,Meta_PSO,20.0,30.0,10.0,0.3134277529765833,0.1956139575083117,4.447426903073081,0.6740782686645168,0.5255824300291935,0.20379576457909307,10
434,diabetes,xgb,Meta_PSO,20.0,50.0,10.0,0.360849435795091,0.1036976068139297,4.546416832170989,0.45924862438407604,0.45147372290199783,0.041417881667895146,10
435,diabetes,xgb,Meta_PSO,50.0,30.0,10.0,0.3548658979147565,0.06653078025763721,4.377923986821572,0.5571257150831824,0.46148166659989026,0.03839992416291699,10
436,diabetes,xgb,Meta_PSO,50.0,50.0,10.0,0.38396378154229244,0.07036527315381144,4.659360836968501,0.3139444497645611,0.4408337696712801,0.02521962351762603,10
437,diabetes,xgb,Meta_WOA,20.0,30.0,10.0,0.2817427285288632,0.10515707487413929,3.82831173610562,0.7278264379603832,0.5038424349409982,0.05755889136418709,10
438,diabetes,xgb,Meta_WOA,20.0,50.0,10.0,0.394373917077979,0.037445534109984954,4.5963696091291055,0.5131402023476577,0.4427156842911103,0.03117076007825957,10
439,diabetes,xgb,Meta_WOA,50.0,30.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
440,diabetes,xgb,Meta_WOA,50.0,50.0,10.0,0.4062152346768868,0.0,4.758638788970933,0.0,0.43285862446651546,0.0,10
441,german-credit,rf,AffinityPropagation,,,14.0,0.022684673982752722,0.0,2.693027356365378,0.0,1.566636808395669,0.0,10
442,german-credit,rf,EvoCluster_PSO,20.0,30.0,2.1,0.24223081656950235,0.030177644265596118,2.4664146535055784,0.12442622926493525,0.6166660246203988,0.02376759273975267,10
443,german-credit,rf,EvoCluster_PSO,20.0,50.0,2.0,0.24455952921677976,0.007604536094719764,2.4440122347062077,0.0650896325893072,0.6166829638244682,0.007940386402120842,10
444,german-credit,rf,EvoCluster_PSO,50.0,30.0,2.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
445,german-credit,rf,EvoCluster_PSO,50.0,50.0,2.0,0.2503309663227661,0.004562721656831859,2.4934117925571835,0.03905377955358429,0.6106566342566606,0.004764231841272508,10
446,german-credit,rf,Meta_GA,20.0,30.0,14.0,0.23340738479891576,0.020781348135011774,2.3748801197765297,0.14229593109318195,0.6268537942384974,0.020424437025955033,10
447,german-credit,rf,Meta_GA,20.0,50.0,14.0,0.24888810704626949,0.006083628875775808,2.4810619030944396,0.05207170607144571,0.6121632166486125,0.006352309121696707,10
448,german-credit,rf,Meta_GA,50.0,30.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
449,german-credit,rf,Meta_GA,50.0,50.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
450,german-credit,rf,Meta_GWO,20.0,30.0,14.0,0.2347795504024302,0.03125481543971244,2.3931818172418824,0.25093297776721696,0.6262308414345641,0.037934091250306744,10
451,german-credit,rf,Meta_GWO,20.0,50.0,14.0,0.24600238849327632,0.007450893265056211,2.456362124168952,0.06377455495561345,0.6151763814325163,0.007779958018291982,10
452,german-credit,rf,Meta_GWO,50.0,30.0,14.0,0.2503309663227661,0.004562721656831863,2.4934117925571835,0.039053779553584286,0.6106566342566606,0.0047642318412725055,10
453,german-credit,rf,Meta_GWO,50.0,50.0,14.0,0.24563090305088314,0.011055171694513826,2.4808843355125276,0.05198106843470503,0.6125653651115298,0.006267081490095309,10
454,german-credit,rf,Meta_PSO,20.0,30.0,14.0,0.24039671026259782,0.020829218161310625,2.4354314642806973,0.13015777302328657,0.61978200181175,0.019284901751325068,10
455,german-credit,rf,Meta_PSO,20.0,50.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
456,german-credit,rf,Meta_PSO,50.0,30.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
457,german-credit,rf,Meta_PSO,50.0,50.0,14.0,0.24707376232737976,0.010792055351230755,2.493234224975272,0.03899538177607588,0.611058782719578,0.004792573586444046,10
458,german-credit,rf,Meta_WOA,20.0,30.0,14.0,0.22375113057771667,0.030562776063494435,2.269270884112642,0.25021915134205075,0.6423609919816672,0.037773683236333004,10
459,german-credit,rf,Meta_WOA,20.0,50.0,14.0,0.23278608165639575,0.025434961375122755,2.3885586928843225,0.15640539591457758,0.6259595530270654,0.022200965237561626,10
460,german-credit,rf,Meta_WOA,50.0,30.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
461,german-credit,rf,Meta_WOA,50.0,50.0,14.0,0.25177382559926265,0.0,2.5057616820199278,0.0,0.6091500518647087,0.0,10
462,german-credit,svm,AffinityPropagation,,,14.0,0.04412209278469421,0.0,3.3019394963961384,0.0,1.6458380897971803,2.220446049250313e-16,10
463,german-credit,svm,EvoCluster_PSO,20.0,30.0,2.0,0.2977954847221039,0.005586118315792396,2.9631485154172017,0.06328179385364742,0.5615503708449626,0.006109868978834718,10
464,german-credit,svm,EvoCluster_PSO,20.0,50.0,2.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
465,german-credit,svm,EvoCluster_PSO,50.0,30.0,2.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
466,german-credit,svm,EvoCluster_PSO,50.0,50.0,2.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
467,german-credit,svm,Meta_GA,20.0,30.0,14.0,0.2977954847221039,0.0055861183157923985,2.9631485154172017,0.06328179385364739,0.5615503708449626,0.006109868978834716,10
468,german-credit,svm,Meta_GA,20.0,50.0,14.0,0.2977954847221039,0.005586118315792401,2.9631485154172017,0.06328179385364738,0.5615503708449626,0.006109868978834719,10
469,german-credit,svm,Meta_GA,50.0,30.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
470,german-credit,svm,Meta_GA,50.0,50.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
471,german-credit,svm,Meta_GWO,20.0,30.0,14.0,0.28243827689514506,0.028975655866202363,2.8313460711884604,0.2766055084577585,0.5768650934511822,0.03290281572913014,10
472,german-credit,svm,Meta_GWO,20.0,50.0,14.0,0.29602899900639507,0.007448157754389862,2.9431370551173246,0.08437572513819647,0.5634824810627952,0.008146491971779617,10
473,german-credit,svm,Meta_GWO,50.0,30.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
474,german-credit,svm,Meta_GWO,50.0,50.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
475,german-credit,svm,Meta_PSO,20.0,30.0,14.0,0.27896570711821683,0.03515666165667479,2.8207927728418456,0.28356170129557884,0.5795779173224448,0.03523319278659415,10
476,german-credit,svm,Meta_PSO,20.0,50.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
477,german-credit,svm,Meta_PSO,50.0,30.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
478,german-credit,svm,Meta_PSO,50.0,50.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
479,german-credit,svm,Meta_WOA,20.0,30.0,14.0,0.2736530018986236,0.041624538135881455,2.7852729963592693,0.29100161465642654,0.5833141706671765,0.03677290986150338,10
480,german-credit,svm,Meta_WOA,20.0,50.0,14.0,0.28996270094123566,0.02477865928909262,2.8860983809355214,0.24483750731238066,0.5704341087239515,0.028078380689119862,10
481,german-credit,svm,Meta_WOA,50.0,30.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
482,german-credit,svm,Meta_WOA,50.0,50.0,14.0,0.29956197043781263,0.0,2.9831599757170784,0.0,0.5596182606271302,0.0,10
483,german-credit,xgb,AffinityPropagation,,,13.0,0.051178120860445556,0.0,3.120906481351841,0.0,1.8918341896629873,0.0,10
484,german-credit,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.26416988908151545,0.046637928271694384,2.664601124154666,0.3756892793706121,0.5992684180515317,0.05631562571798032,10
485,german-credit,xgb,EvoCluster_PSO,20.0,50.0,2.0,0.2754075442985368,0.014695315279740691,2.750052585730406,0.13698974774425124,0.585033425077591,0.015219410174830774,10
486,german-credit,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
487,german-credit,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
488,german-credit,xgb,Meta_GA,20.0,30.0,13.0,0.2754075442985368,0.014695315279740691,2.750052585730406,0.13698974774425118,0.585033425077591,0.01521941017483076,10
489,german-credit,xgb,Meta_GA,20.0,50.0,13.0,0.2783222064012868,0.012826002065145474,2.8057171264671683,0.029457887980980663,0.5795022950820485,0.005338146441854813,10
490,german-credit,xgb,Meta_GA,50.0,30.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
491,german-credit,xgb,Meta_GA,50.0,50.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
492,german-credit,xgb,Meta_GWO,20.0,30.0,13.0,0.24872658305257223,0.05456414700771027,2.5309691373466414,0.4482015022308637,0.6170460338100239,0.0655146445937515,10
493,german-credit,xgb,Meta_GWO,20.0,50.0,13.0,0.2719222442571677,0.016835598657663223,2.717562614308125,0.15694147211773424,0.5886430251373514,0.017436024789685745,10
494,german-credit,xgb,Meta_GWO,50.0,30.0,13.0,0.27889284433990597,0.011021486459805531,2.782542557152687,0.10274231080818855,0.5814238250178305,0.01141455763112311,10
495,german-credit,xgb,Meta_GWO,50.0,50.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
496,german-credit,xgb,Meta_PSO,20.0,30.0,13.0,0.2683436064098016,0.04438110589797544,2.701084067841614,0.3603366717876608,0.5947550552819147,0.05357160927779729,10
497,german-credit,xgb,Meta_PSO,20.0,50.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
498,german-credit,xgb,Meta_PSO,50.0,30.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
499,german-credit,xgb,Meta_PSO,50.0,50.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
500,german-credit,xgb,Meta_WOA,20.0,30.0,13.0,0.2454841737297085,0.06947209910661338,2.5424357084174547,0.50268337201835,0.6187927546652192,0.07869668120966183,10
501,german-credit,xgb,Meta_WOA,20.0,50.0,13.0,0.24409779576295162,0.0822625889734573,2.6459506901267904,0.35976691026199215,0.6081395661565809,0.06465731572458458,10
502,german-credit,xgb,Meta_WOA,50.0,30.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
503,german-credit,xgb,Meta_WOA,50.0,50.0,13.0,0.28237814438127506,0.0,2.815032528574968,0.0,0.57781422495807,0.0,10
504,heart-disease,rf,AffinityPropagation,,,4.0,0.07143119061923181,0.0,1.9752119387016553,0.0,1.154728481375896,0.0,10
