dataset,classifier,method,trial,algo,pop_size,iterations,num_clusters,silhouette,calinski_harabasz,davies_bouldin
contraceptive-method-choice,svm,Optuna_Auto,12,WOA,80,65,2,0.2748833475012507,2.6841812720270393,0.5844962338424715
contraceptive-method-choice,svm,Optuna_Auto,13,GA,94,61,16,0.019069578025092345,5.020227398813724,0.7206299637273998
contraceptive-method-choice,svm,Optuna_Auto,14,WOA,71,80,3,0.14773929520012702,2.323056426891232,0.6515927406535152
contraceptive-method-choice,svm,Optuna_Auto,15,GWO,81,37,12,0.019108293398895474,8.919304969401358,0.9243294163310417
contraceptive-method-choice,svm,Optuna_Auto,16,WOA,59,100,2,0.2748833475012507,2.6841812720270393,0.5844962338424715
contraceptive-method-choice,svm,Optuna_Auto,17,GWO,90,56,2,0.2748833475012507,2.6841812720270393,0.5844962338424715
contraceptive-method-choice,svm,Optuna_Auto,19,WOA,57,90,2,0.2090888732338285,2.0847559016026795,0.6628379807089321
contraceptive-method-choice,svm,Optuna_Auto,20,GWO,97,79,8,0.04178232006244594,2.254304549089217,0.640954598274429
contraceptive-method-choice,svm,Optuna_Auto,21,WOA,78,63,13,-0.05153359190036664,3.3280442546508873,0.688018778490843
contraceptive-method-choice,svm,Optuna_Auto,22,WOA,87,66,4,0.11113333307344264,2.2820758667992735,0.6477129288762987
contraceptive-method-choice,svm,Optuna_Auto,23,WOA,78,57,14,-0.07963988113756618,7.530690234207563,0.983290301775939
contraceptive-method-choice,svm,Optuna_Auto,24,WOA,72,74,3,0.23085999824835474,2.764595438790763,0.5762365555075054
contraceptive-method-choice,svm,Optuna_Auto,25,WOA,85,45,2,0.23843763227323764,2.333305004416432,0.6267310309851457
contraceptive-method-choice,svm,Optuna_Auto,26,GWO,60,32,14,-0.08540730356834599,6.364257247444234,1.0747461245874323
contraceptive-method-choice,svm,Optuna_Auto,27,GA,92,89,3,0.23085999824835474,2.764595438790763,0.5762365555075054
contraceptive-method-choice,svm,Optuna_Auto,28,WOA,72,78,2,0.16550619334707808,1.9264887957283445,0.6896032920027774
contraceptive-method-choice,svm,Optuna_Auto,29,PSO,15,57,12,-0.042173015324749895,7.842105604873238,1.27199262452033
contraceptive-method-choice,xgb,Optuna_Auto,0,PSO,43,47,5,0.03443444180889745,2.897271509052158,0.8090070013787984
contraceptive-method-choice,xgb,Optuna_Auto,1,PSO,29,84,8,-0.0066755783349290035,3.9933214769077106,0.7786102065141757
contraceptive-method-choice,xgb,Optuna_Auto,2,GA,46,68,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,3,PSO,73,18,11,-0.10415432504615274,4.976737702800713,1.001797339281853
contraceptive-method-choice,xgb,Optuna_Auto,4,GA,38,30,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,5,GWO,10,26,13,-0.046805304656721836,6.467836281187287,1.2546483703067497
contraceptive-method-choice,xgb,Optuna_Auto,6,PSO,74,52,4,0.11459045124510459,2.415071328903116,0.6293299018499561
contraceptive-method-choice,xgb,Optuna_Auto,7,WOA,68,64,2,0.3006012978316446,2.9480545716787594,0.5548256060309805
contraceptive-method-choice,xgb,Optuna_Auto,8,WOA,42,28,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,9,WOA,32,15,2,0.21831694735778118,2.37579495346012,0.6179328049603369
contraceptive-method-choice,xgb,Optuna_Auto,10,WOA,99,99,2,0.28838955271613315,2.883708573856036,0.5611330831946917
contraceptive-method-choice,xgb,Optuna_Auto,11,GA,62,68,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,13,GWO,92,69,6,-0.0035926697834526115,2.8793296319468005,0.8712539897435042
contraceptive-method-choice,xgb,Optuna_Auto,14,WOA,57,51,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,16,GA,50,81,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,17,WOA,15,61,2,0.28838955271613315,2.883708573856036,0.5611330831946917
contraceptive-method-choice,xgb,Optuna_Auto,18,GWO,66,97,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,20,WOA,23,61,3,0.2506559332768907,3.06082884208293,0.5477045075855997
contraceptive-method-choice,xgb,Optuna_Auto,21,GA,40,39,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,24,GA,48,74,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,25,GA,70,58,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,26,WOA,23,77,2,0.21831694735778118,2.37579495346012,0.6179328049603369
contraceptive-method-choice,xgb,Optuna_Auto,27,GWO,39,45,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,28,GA,80,91,2,0.29534557482983254,3.108164186659682,0.5406367885986013
contraceptive-method-choice,xgb,Optuna_Auto,29,PSO,45,54,10,0.04052412981352611,4.7217573962849295,0.8616970629157533
german-credit,rf,Optuna_Auto,0,WOA,69,13,2,0.19656248851731337,2.021698306098772,0.6770549923829415
german-credit,rf,Optuna_Auto,1,WOA,12,19,3,0.2192017856453995,2.503986006200809,0.6131715364938825
german-credit,rf,Optuna_Auto,3,GWO,60,89,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,4,PSO,48,55,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,5,PSO,38,60,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,6,WOA,38,31,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,7,PSO,12,71,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,8,WOA,31,65,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,9,GA,74,72,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,10,GWO,93,99,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,11,GWO,57,97,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,12,PSO,57,84,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,13,GWO,53,41,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,14,GWO,81,84,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,15,PSO,44,52,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,16,GWO,65,84,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,17,PSO,26,30,3,0.1897199295809465,2.2539374090476056,0.6513353626098929
german-credit,rf,Optuna_Auto,18,GA,88,56,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,19,PSO,48,35,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,20,GWO,63,74,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,21,PSO,36,61,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,22,PSO,25,50,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,23,PSO,43,60,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,24,PSO,51,43,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,25,PSO,60,88,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,26,GWO,76,66,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,27,GA,38,92,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,28,PSO,23,80,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,rf,Optuna_Auto,29,WOA,69,16,2,0.25177382559926265,2.5057616820199278,0.6091500518647087
german-credit,svm,Optuna_Auto,0,GWO,31,41,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,1,GWO,24,50,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,2,GWO,80,57,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,3,GA,94,88,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,4,WOA,75,87,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,5,GWO,20,91,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,7,GWO,50,82,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,8,GA,68,86,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,9,GA,76,83,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,10,PSO,42,17,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,11,GWO,11,37,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,12,GWO,30,41,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,13,WOA,38,37,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,14,PSO,59,53,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,15,GWO,27,19,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,16,GWO,10,69,2,0.2818971132807249,2.7830453727183087,0.578939362805455
german-credit,svm,Optuna_Auto,17,GWO,46,50,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,18,WOA,30,29,2,0.2046515676715912,2.0896599697585443,0.667081701588318
german-credit,svm,Optuna_Auto,19,PSO,21,71,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,20,GWO,56,44,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,21,GWO,35,60,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,22,GWO,97,29,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,23,GWO,21,53,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,24,GWO,84,60,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,25,GWO,63,48,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,26,GWO,49,29,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,27,WOA,17,75,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,28,PSO,36,98,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,svm,Optuna_Auto,29,GA,84,56,2,0.29956197043781263,2.9831599757170784,0.5596182606271302
german-credit,xgb,Optuna_Auto,0,PSO,41,49,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,1,WOA,22,99,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,2,WOA,32,56,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,3,PSO,49,68,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,5,PSO,92,28,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,6,GA,78,27,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,7,PSO,85,15,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,8,GA,44,37,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,9,PSO,40,38,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,10,GWO,64,100,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,11,WOA,10,98,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,12,WOA,16,82,2,0.2475251439675838,2.4901328143521577,0.613910225555675
german-credit,xgb,Optuna_Auto,13,GWO,20,84,3,0.14391680531990372,2.114779374929817,0.695710053128273
german-credit,xgb,Optuna_Auto,14,WOA,60,52,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,15,PSO,26,79,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,16,WOA,54,12,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,17,GWO,70,47,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,18,PSO,22,91,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,19,WOA,31,70,2,0.2475251439675838,2.4901328143521577,0.613910225555675
german-credit,xgb,Optuna_Auto,20,PSO,10,76,2,0.2475251439675838,2.4901328143521577,0.613910225555675
german-credit,xgb,Optuna_Auto,21,WOA,35,55,2,0.2475251439675838,2.4901328143521577,0.613910225555675
german-credit,xgb,Optuna_Auto,22,WOA,44,60,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,23,WOA,28,42,3,0.13719161560464493,2.1114056973080193,0.6979837828655224
german-credit,xgb,Optuna_Auto,24,WOA,53,27,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,25,WOA,38,50,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,26,GA,28,90,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,27,GWO,19,72,2,0.2475251439675838,2.4901328143521577,0.613910225555675
german-credit,xgb,Optuna_Auto,28,WOA,43,60,2,0.28237814438127506,2.815032528574968,0.57781422495807
german-credit,xgb,Optuna_Auto,29,PSO,33,64,2,0.28237814438127506,2.815032528574968,0.57781422495807
horse-colic,rf,Optuna_Auto,0,GWO,28,46,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,1,GWO,73,46,3,0.13855808115787888,1.9719088024683538,0.6363205714399838
horse-colic,rf,Optuna_Auto,4,GWO,17,63,2,0.09566012449742659,1.4963757681786372,0.7435108468327583
horse-colic,rf,Optuna_Auto,5,WOA,38,69,2,0.1418687875984603,1.7183969962245593,0.6924423788472901
horse-colic,rf,Optuna_Auto,6,PSO,87,23,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,7,PSO,72,10,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,8,PSO,54,13,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,9,PSO,18,56,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,10,WOA,100,95,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,11,PSO,11,96,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,12,PSO,49,76,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,13,PSO,29,55,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,14,PSO,59,83,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,15,PSO,25,15,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,16,PSO,61,34,3,0.13855808115787888,1.9719088024683538,0.6363205714399838
horse-colic,rf,Optuna_Auto,17,GA,40,55,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,18,WOA,76,35,2,0.1418687875984603,1.7183969962245593,0.6924423788472901
horse-colic,rf,Optuna_Auto,19,PSO,10,86,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,20,PSO,52,45,3,0.13855808115787888,1.9719088024683538,0.6363205714399838
horse-colic,rf,Optuna_Auto,21,WOA,97,99,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,22,WOA,85,91,3,0.13855808115787888,1.9719088024683538,0.6363205714399838
horse-colic,rf,Optuna_Auto,23,WOA,99,74,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,24,WOA,88,60,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,25,WOA,66,24,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,27,GWO,20,71,3,0.13855808115787888,1.9719088024683538,0.6363205714399837
horse-colic,rf,Optuna_Auto,28,PSO,78,66,2,0.1427957640482356,1.79093979109423,0.6798231156579353
horse-colic,rf,Optuna_Auto,29,GWO,32,47,3,0.13855808115787888,1.9719088024683538,0.6363205714399838
horse-colic,svm,Optuna_Auto,0,GA,46,25,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,1,GWO,73,36,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,2,WOA,100,47,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,3,GWO,90,26,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,4,GA,94,88,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,5,GA,66,11,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,6,PSO,59,81,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,7,GA,16,25,3,0.06315562172909908,1.5260305198098285,0.7483944459879815
horse-colic,svm,Optuna_Auto,8,WOA,29,53,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,9,GWO,50,94,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,10,PSO,39,74,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,11,GWO,78,40,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,13,GWO,47,32,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,15,GWO,82,36,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,16,PSO,55,22,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,17,WOA,40,58,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,18,GA,10,46,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,19,GWO,67,67,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,20,GWO,79,18,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,21,WOA,98,44,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,22,WOA,88,50,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,23,WOA,100,32,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,24,WOA,74,39,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,25,WOA,86,31,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,27,PSO,63,54,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,28,GA,28,45,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,svm,Optuna_Auto,29,GWO,93,27,2,0.262051831598225,2.6895943338598816,0.5708356003553053
horse-colic,xgb,Optuna_Auto,0,GWO,50,99,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,2,GWO,45,51,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,3,PSO,24,66,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,4,GWO,90,43,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,5,WOA,15,30,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,6,GA,16,54,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,7,WOA,81,23,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,8,PSO,85,37,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,9,GA,16,69,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,10,GWO,60,99,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,11,GWO,44,95,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,12,GWO,49,78,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,13,GWO,65,85,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,14,GWO,35,13,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,15,GWO,67,82,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,16,GWO,35,53,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,17,PSO,53,11,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,18,WOA,37,67,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,19,GWO,77,44,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,20,GWO,27,92,2,0.11228629807528603,1.5305100823628612,0.732535697228421
horse-colic,xgb,Optuna_Auto,21,PSO,26,66,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,22,PSO,43,74,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,23,PSO,25,60,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,24,PSO,56,47,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,25,PSO,44,89,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,27,WOA,72,61,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,28,GWO,30,74,2,0.15240926485436723,1.838158594382359,0.6716114253611082
horse-colic,xgb,Optuna_Auto,29,GA,50,50,2,0.15240926485436723,1.838158594382359,0.6716114253611082
congressional-voting,rf,Optuna_Auto,0,PSO,17,91,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,1,WOA,30,83,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,2,WOA,70,88,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,3,GWO,84,36,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,4,PSO,97,31,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,5,GWO,76,78,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,6,WOA,49,42,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,7,GWO,50,94,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,8,GA,84,43,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,9,PSO,40,62,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,10,PSO,11,12,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,11,WOA,14,71,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,13,PSO,31,81,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,14,WOA,25,70,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,15,PSO,56,58,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,16,WOA,18,90,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,17,GA,38,82,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,18,PSO,37,56,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,19,WOA,21,100,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,20,WOA,60,71,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,21,WOA,69,88,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,22,WOA,99,87,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,23,WOA,10,79,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,24,WOA,68,91,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,25,PSO,45,67,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,26,GWO,33,76,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,27,GA,20,95,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,28,WOA,88,85,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,rf,Optuna_Auto,29,GWO,74,95,2,0.1750337823513386,2.0973612374886264,0.5766041194884569
congressional-voting,svm,Optuna_Auto,0,WOA,79,63,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,1,GWO,47,14,3,0.12361403436861718,2.137931034482759,0.5605363681345747
congressional-voting,svm,Optuna_Auto,2,WOA,49,36,3,0.12361403436861718,2.137931034482759,0.5605363681345747
